2014-2015,54d1201d3ad33bf4a9d804ca,2015-02-01T22:00:00Z,FraserValley@MountRoyal,Mount Royal Cougars ,Fraser Valley Cascades
2014-2015,54cf37af3ad33bf4a9d7fdd2,2015-02-01T01:00:00Z,MacEwan@UNBC,Northern British Columbia Timberwolves,MacEwan University Griffins
2014-2015,54cf6d9a3ad33bf4a9d7fe23,2015-02-01T01:00:00Z,Calgary@UBC,British Columbia Thunderbirds,Calgary Dinos
2014-2015,54d0e1c63ad33bf4a9d80175,2015-02-01T01:00:00Z,Lethbridge@Victoria,Victoria Vikes,Lethbridge Pronghorns
2014-2015,54d12b5d3ad33bf4a9d804ef,2015-02-01T01:00:00Z,FraserValley@MountRoyal,Mount Royal Cougars ,Fraser Valley Cascades
2014-2015,54cea6613ad33bf4a9d7fd80,2015-02-01T00:15:00Z,TrinityWestern@Sasakatchewan,Saskatchewan Huskies,Trinity Western Spartans
2014-2015,54ceb03a3ad33bf4a9d7fd8f,2015-02-01T00:00:00Z,BrandonUniversity@Alberta,Alberta Pandas,Brandon University Bobcats
2014-2015,54cfb0293ad33bf4a9d7ff41,2015-01-31T23:00:00Z,Winnipeg@Manitoba,Manitoba Bisons,Winnipeg Wesmen
2014-2015,54cfb0293ad33bf4a9d7ff42,2015-01-31T22:00:00Z,ThompsonRivers@UBCOkaganan,British Columbia - Okanagan ,Thompson Rivers University Wolfpack
2014-2015,54cd65c83ad33bf4a9d7fb75,2015-01-31T02:00:00Z,MacEwan@UNBC,Northern British Columbia Timberwolves,MacEwan University Griffins
2014-2015,54ce01613ad33bf4a9d7fbe6,2015-01-31T02:00:00Z,Calgary@UBC,British Columbia Thunderbirds,Calgary Dinos
2014-2015,54d0e50e3ad33bf4a9d801d0,2015-01-31T02:00:00Z,Lethbridge@Victoria,Victoria Vikes,Lethbridge Pronghorns
2014-2015,54cd60703ad33bf4a9d7fb66,2015-01-31T01:00:00Z,BrandonUniversity@Alberta,Alberta Pandas,Brandon University Bobcats
2014-2015,54cd4a6a3ad33bf4a9d7fb4e,2015-01-31T00:15:00Z,TrinityWestern@Sasakatchewan,Saskatchewan Huskies,Trinity Western Spartans
2014-2015,54ce03433ad33bf4a9d7fbea,2015-01-31T00:00:00Z,Manitoba@Winnipeg,Winnipeg Wesmen,Manitoba Bisons
2014-2015,54cf97c93ad33bf4a9d7feec,2015-01-30T23:00:00Z,ThompsonRivers@UBCOkaganan,British Columbia - Okanagan ,Thompson Rivers University Wolfpack
2014-2015,54c6a5d13ad33bf4a9d7ecdf,2015-01-25T01:00:00Z,UBCOkaganan@FraserValley,Fraser Valley Cascades,British Columbia - Okanagan 
2014-2015,54c6dca93ad33bf4a9d7ed74,2015-01-25T01:00:00Z,UBC@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds
2014-2015,54c63cd43ad33bf4a9d7eb63,2015-01-25T00:00:00Z,UNBC@MountRoyal,Mount Royal Cougars ,Northern British Columbia Timberwolves
2014-2015,54c6a55a3ad33bf4a9d7ecdc,2015-01-25T00:00:00Z,Alberta@Regina(Canada),Regina (Canada) Cougars,Alberta Pandas
2014-2015,54cb7e923ad33bf4a9d7f905,2015-01-25T00:00:00Z,Victoria@Calgary,Calgary Dinos,Victoria Vikes
2014-2015,54c632833ad33bf4a9d7eb4c,2015-01-24T23:00:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins
2014-2015,54d0400e3ad33bf4a9d800cc,2015-01-24T23:00:00Z,Saskatchewan@Manitoba,Manitoba Bisons,Saskatchewan Huskies
2014-2015,54c67e743ad33bf4a9d7ec83,2015-01-24T20:00:00Z,BrandonUniversity@Winnipeg,Winnipeg Wesmen,Brandon University Bobcats
2014-2015,54c46c9a3ad33bf4a9d7e940,2015-01-24T02:00:00Z,UBC@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds
2014-2015,54c6a8a23ad33bf4a9d7ece3,2015-01-24T02:00:00Z,UBCOkaganan@FraserValley,Fraser Valley Cascades,British Columbia - Okanagan 
2014-2015,54c46aad3ad33bf4a9d7e93f,2015-01-24T01:00:00Z,UNBC@MountRoyal,Mount Royal Cougars ,Northern British Columbia Timberwolves
2014-2015,54cb79e23ad33bf4a9d7f8fd,2015-01-24T01:00:00Z,Victoria@Calgary,Calgary Dinos,Victoria Vikes
2014-2015,54c63b6c3ad33bf4a9d7eb60,2015-01-24T00:00:00Z,Alberta@Regina(Canada),Regina (Canada) Cougars,Alberta Pandas
2014-2015,54d038173ad33bf4a9d8007e,2015-01-24T00:00:00Z,Saskatchewan@Manitoba,Manitoba Bisons,Saskatchewan Huskies
2014-2015,54c41bfa3ad33bf4a9d7e89f,2015-01-23T23:00:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins
2014-2015,54c386eb3ad33bf4a9d7e729,2015-01-23T00:00:00Z,Winnipeg@BrandonUniversity,Brandon University Bobcats,Winnipeg Wesmen
2014-2015,54bcc01d3ad33bf4a9d7d849,2015-01-18T01:00:00Z,BrandonUniversity@UBC,British Columbia Thunderbirds,Brandon University Bobcats
2014-2015,54bd23f53ad33bf4a9d7d931,2015-01-18T01:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen
2014-2015,54be51d33ad33bf4a9d7db8d,2015-01-18T01:00:00Z,MountRoyal@UBCOkaganan,British Columbia - Okanagan ,Mount Royal Cougars 
2014-2015,54bc4e363ad33bf4a9d7d716,2015-01-18T00:15:00Z,Regina(Canada)@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars
2014-2015,54bc9c7e3ad33bf4a9d7d80a,2015-01-18T00:00:00Z,FraserValley@MacEwan,MacEwan University Griffins,Fraser Valley Cascades
2014-2015,54bcf4263ad33bf4a9d7d888,2015-01-18T00:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos
2014-2015,54bcd87d3ad33bf4a9d7d862,2015-01-17T23:00:00Z,ThompsonRivers@UNBC,Northern British Columbia Timberwolves,Thompson Rivers University Wolfpack
2014-2015,54beb5aa3ad33bf4a9d7dd3a,2015-01-17T19:00:00Z,Manitoba@Alberta,Alberta Pandas,Manitoba Bisons
2014-2015,54bb07d03ad33bf4a9d7d4ff,2015-01-17T02:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen
2014-2015,54bcb2fe3ad33bf4a9d7d846,2015-01-17T02:00:00Z,BrandonUniversity@UBC,British Columbia Thunderbirds,Brandon University Bobcats
2014-2015,54be62b23ad33bf4a9d7db9f,2015-01-17T02:00:00Z,MountRoyal@UBCOkaganan,British Columbia - Okanagan ,Mount Royal Cougars 
2014-2015,54ba6ba93ad33bf4a9d7d427,2015-01-17T01:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos
2014-2015,54ba8c513ad33bf4a9d7d467,2015-01-17T01:00:00Z,FraserValley@MacEwan,MacEwan University Griffins,Fraser Valley Cascades
2014-2015,54baaf263ad33bf4a9d7d4c3,2015-01-17T01:00:00Z,Manitoba@Alberta,Alberta Pandas,Manitoba Bisons
2014-2015,54ba81b13ad33bf4a9d7d436,2015-01-17T00:15:00Z,Regina(Canada)@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars
2014-2015,54ba99563ad33bf4a9d7d476,2015-01-16T23:00:00Z,ThompsonRivers@UNBC,Northern British Columbia Timberwolves,Thompson Rivers University Wolfpack
2014-2015,54b3ae4c3ad33bf4a9d7c6e9,2015-01-11T01:00:00Z,UNBC@MacEwan,MacEwan University Griffins,Northern British Columbia Timberwolves
2014-2015,54b415e33ad33bf4a9d7c803,2015-01-11T01:00:00Z,MountRoyal@FraserValley,Fraser Valley Cascades,Mount Royal Cougars 
2014-2015,54b477dd3ad33bf4a9d7c99a,2015-01-11T01:00:00Z,Regina(Canada)@TrinityWestern,Trinity Western Spartans,Regina (Canada) Cougars
2014-2015,54b304223ad33bf4a9d7c654,2015-01-11T00:00:00Z,UBC@Lethbridge,Lethbridge Pronghorns,British Columbia Thunderbirds
2014-2015,54b404903ad33bf4a9d7c7b9,2015-01-10T23:00:00Z,Alberta@Winnipeg,Winnipeg Wesmen,Alberta Pandas
2014-2015,54b4840e3ad33bf4a9d7c9a2,2015-01-10T23:00:00Z,Victoria@Manitoba,Manitoba Bisons,Victoria Vikes
2014-2015,54b3f6a73ad33bf4a9d7c78f,2015-01-10T22:00:00Z,UBCOkaganan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan 
2014-2015,54b3d96a3ad33bf4a9d7c72e,2015-01-10T02:00:00Z,MountRoyal@FraserValley,Fraser Valley Cascades,Mount Royal Cougars 
2014-2015,54b441043ad33bf4a9d7c936,2015-01-10T02:00:00Z,Regina(Canada)@TrinityWestern,Trinity Western Spartans,Regina (Canada) Cougars
2014-2015,54b192433ad33bf4a9d7c284,2015-01-10T01:00:00Z,UNBC@MacEwan,MacEwan University Griffins,Northern British Columbia Timberwolves
2014-2015,54b237c33ad33bf4a9d7c348,2015-01-10T01:00:00Z,UBC@Lethbridge,Lethbridge Pronghorns,British Columbia Thunderbirds
2014-2015,54b1c3453ad33bf4a9d7c302,2015-01-10T00:00:00Z,Alberta@Winnipeg,Winnipeg Wesmen,Alberta Pandas
2014-2015,54d13cb53ad33bf4a9d80500,2015-01-10T00:00:00Z,Victoria@Manitoba,Manitoba Bisons,Victoria Vikes
2014-2015,54b1f4343ad33bf4a9d7c324,2015-01-09T23:00:00Z,UBCOkaganan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan 
2014-2015,59eba4e644b2b8aa7e7d5571,2015-01-04T20:00:00Z,Calgary@CarrollCollege(MT),Carroll (MT) Saints,Calgary Dinos
2014-2015,54a9d1d03ad33bf4a9d7b244,2015-01-04T00:30:00Z,Calgary@MontanaTech,Montana Tech Diggers,Calgary Dinos
2014-2015,54a801473ad33bf4a9d7ac0c,2015-01-03T00:00:00Z,York@KansasWesleyanUniversity,Kansas Wesleyan Coyotes,York (ONT) Lions
2014-2015,54a5044a3ad33bf4a9d7a566,2014-12-30T22:30:00Z,Victoria@Biola,Biola Eagles,Victoria Vikes
2014-2015,54ac107b3ad33bf4a9d7b6b5,2014-12-30T17:30:00Z,FloridaMemorial@UniversityQuebecMontreal,University Quebec - Montreal,Florida Memorial Lions
2014-2015,54a2e0553ad33bf4a9d7a097,2014-12-30T02:30:00Z,Victoria@Vanguard,Vanguard Lions,Victoria Vikes
2014-2015,54a2902c3ad33bf4a9d79fc2,2014-12-29T21:30:00Z,UniversityQuebecMontreal@SaintThomasUniversity(FL),St. Thomas (FL) Bobcats,University Quebec - Montreal
2014-2015,54839d3e3ad33bf4a9d76ece,2014-12-06T01:00:00Z,Calgary@Alberta,Alberta Pandas,Calgary Dinos
2014-2015,547d972f3ad33bf4a9d75f70,2014-11-30T01:00:00Z,Alberta@Victoria,Victoria Vikes,Alberta Pandas
2014-2015,547df74c3ad33bf4a9d76074,2014-11-30T01:00:00Z,MacEwan@FraserValley,Fraser Valley Cascades,MacEwan University Griffins
2014-2015,547f763e3ad33bf4a9d7656c,2014-11-30T01:00:00Z,UBCOkaganan@UNBC,Northern British Columbia Timberwolves,British Columbia - Okanagan 
2014-2015,547df5db3ad33bf4a9d76072,2014-11-30T00:00:00Z,TrinityWestern@Calgary,Calgary Dinos,Trinity Western Spartans
2014-2015,547c63f53ad33bf4a9d75ae9,2014-11-29T23:00:00Z,Lethbridge@Manitoba,Manitoba Bisons,Lethbridge Pronghorns
2014-2015,547c847e3ad33bf4a9d75b53,2014-11-29T23:00:00Z,BrandonUniversity@Regina(Canada),Regina (Canada) Cougars,Brandon University Bobcats
2014-2015,54802d543ad33bf4a9d766cf,2014-11-29T23:00:00Z,ThompsonRivers@MountRoyal,Mount Royal Cougars ,Thompson Rivers University Wolfpack
2014-2015,5490532f3ad33bf4a9d78747,2014-11-29T21:00:00Z,Saskatchewan@UBC,British Columbia Thunderbirds,Saskatchewan Huskies
2014-2015,547c5da93ad33bf4a9d75adb,2014-11-29T02:00:00Z,UBCOkaganan@UNBC,Northern British Columbia Timberwolves,British Columbia - Okanagan 
2014-2015,547d810e3ad33bf4a9d75f50,2014-11-29T02:00:00Z,Alberta@Victoria,Victoria Vikes,Alberta Pandas
2014-2015,547e4afc3ad33bf4a9d76138,2014-11-29T02:00:00Z,MacEwan@FraserValley,Fraser Valley Cascades,MacEwan University Griffins
2014-2015,547adddb3ad33bf4a9d75740,2014-11-29T01:00:00Z,TrinityWestern@Calgary,Calgary Dinos,Trinity Western Spartans
2014-2015,547b4bf03ad33bf4a9d757d1,2014-11-29T01:00:00Z,Saskatchewan@UBC,British Columbia Thunderbirds,Saskatchewan Huskies
2014-2015,547c3b6e3ad33bf4a9d75a9b,2014-11-29T00:00:00Z,BrandonUniversity@Regina(Canada),Regina (Canada) Cougars,Brandon University Bobcats
2014-2015,547c44cc3ad33bf4a9d75aae,2014-11-29T00:00:00Z,Lethbridge@Manitoba,Manitoba Bisons,Lethbridge Pronghorns
2014-2015,547a38513ad33bf4a9d75513,2014-11-28T23:00:00Z,ThompsonRivers@MountRoyal,Mount Royal Cougars ,Thompson Rivers University Wolfpack
2014-2015,5472f60d3ad33bf4a9d73d26,2014-11-23T01:00:00Z,MountRoyal@UNBC,Northern British Columbia Timberwolves,Mount Royal Cougars 
2014-2015,54751f4f3ad33bf4a9d747a3,2014-11-23T01:00:00Z,MacEwan@UBCOkaganan,British Columbia - Okanagan ,MacEwan University Griffins
2014-2015,547264f33ad33bf4a9d73bc6,2014-11-23T00:15:00Z,Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes
2014-2015,547342463ad33bf4a9d73dd8,2014-11-23T00:00:00Z,Regina(Canada)@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars
2014-2015,54737f273ad33bf4a9d73f27,2014-11-23T00:00:00Z,Manitoba@Calgary,Calgary Dinos,Manitoba Bisons
2014-2015,54731be13ad33bf4a9d73d72,2014-11-22T23:00:00Z,UBC@Winnipeg,Winnipeg Wesmen,British Columbia Thunderbirds
2014-2015,54734efc3ad33bf4a9d73def,2014-11-22T23:00:00Z,TrinityWestern@BrandonUniversity,Brandon University Bobcats,Trinity Western Spartans
2014-2015,5472ff0e3ad33bf4a9d73d33,2014-11-22T22:00:00Z,FraserValley@ThompsonRivers,Thompson Rivers University Wolfpack,Fraser Valley Cascades
2014-2015,5472254a3ad33bf4a9d73aa1,2014-11-22T20:00:00Z,York@KansasWesleyanUniversity,Kansas Wesleyan Coyotes,York (ONT) Lions
2014-2015,54733af23ad33bf4a9d73db4,2014-11-22T02:00:00Z,MountRoyal@UNBC,Northern British Columbia Timberwolves,Mount Royal Cougars 
2014-2015,5474cb9c3ad33bf4a9d74537,2014-11-22T02:00:00Z,MacEwan@UBCOkaganan,British Columbia - Okanagan ,MacEwan University Griffins
2014-2015,54711e9a3ad33bf4a9d73871,2014-11-22T01:00:00Z,Regina(Canada)@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars
2014-2015,547345953ad33bf4a9d73ddd,2014-11-22T01:00:00Z,Manitoba@Calgary,Calgary Dinos,Manitoba Bisons
2014-2015,5471b6f13ad33bf4a9d739c4,2014-11-22T00:15:00Z,Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes
2014-2015,5471bda53ad33bf4a9d739cf,2014-11-22T00:00:00Z,UBC@Winnipeg,Winnipeg Wesmen,British Columbia Thunderbirds
2014-2015,5471d0e53ad33bf4a9d739fc,2014-11-22T00:00:00Z,TrinityWestern@BrandonUniversity,Brandon University Bobcats,Trinity Western Spartans
2014-2015,547139d23ad33bf4a9d738c4,2014-11-21T23:00:00Z,FraserValley@ThompsonRivers,Thompson Rivers University Wolfpack,Fraser Valley Cascades
2014-2015,5469cb303ad33bf4a9d71e9f,2014-11-16T01:00:00Z,UBCOkaganan@MountRoyal,Mount Royal Cougars ,British Columbia - Okanagan 
2014-2015,5469ed563ad33bf4a9d71f72,2014-11-16T01:00:00Z,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns
2014-2015,546c5e643ad33bf4a9d728ab,2014-11-16T01:00:00Z,UNBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves
2014-2015,54692d5e3ad33bf4a9d71cba,2014-11-16T00:15:00Z,Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen
2014-2015,5468fbbb3ad33bf4a9d71b1a,2014-11-16T00:00:00Z,UBC@Alberta,Alberta Pandas,British Columbia Thunderbirds
2014-2015,546963343ad33bf4a9d71d93,2014-11-16T00:00:00Z,Calgary@Regina(Canada),Regina (Canada) Cougars,Calgary Dinos
2014-2015,5468f4123ad33bf4a9d71aba,2014-11-15T23:00:00Z,ThompsonRivers@MacEwan,MacEwan University Griffins,Thompson Rivers University Wolfpack
2014-2015,54d0595e3ad33bf4a9d80105,2014-11-15T23:00:00Z,BrandonUniversity@Manitoba,Manitoba Bisons,Brandon University Bobcats
2014-2015,5467bc513ad33bf4a9d715f8,2014-11-15T02:00:00Z,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns
2014-2015,546c75ba3ad33bf4a9d728db,2014-11-15T02:00:00Z,UNBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves
2014-2015,5467677e3ad33bf4a9d7152a,2014-11-15T01:00:00Z,UBC@Alberta,Alberta Pandas,British Columbia Thunderbirds
2014-2015,546858123ad33bf4a9d71834,2014-11-15T01:00:00Z,UBCOkaganan@MountRoyal,Mount Royal Cougars ,British Columbia - Okanagan 
2014-2015,54679b0e3ad33bf4a9d715b4,2014-11-15T00:15:00Z,Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen
2014-2015,5467e53b3ad33bf4a9d716cc,2014-11-15T00:00:00Z,BrandonUniversity@Manitoba,Manitoba Bisons,Brandon University Bobcats
2014-2015,5468fb7a3ad33bf4a9d71b13,2014-11-15T00:00:00Z,Calgary@Regina(Canada),Regina (Canada) Cougars,Calgary Dinos
2014-2015,54675e3c3ad33bf4a9d71504,2014-11-14T23:00:00Z,ThompsonRivers@MacEwan,MacEwan University Griffins,Thompson Rivers University Wolfpack
2014-2015,545f67ff3ad33bf4a9d705fb,2014-11-09T01:00:00Z,Victoria@UBC,British Columbia Thunderbirds,Victoria Vikes
2014-2015,546024f83ad33bf4a9d70697,2014-11-09T01:00:00Z,Alberta@TrinityWestern,Trinity Western Spartans,Alberta Pandas
2014-2015,54608de93ad33bf4a9d7070b,2014-11-09T01:00:00Z,FraserValley@UBCOkaganan,British Columbia - Okanagan ,Fraser Valley Cascades
2014-2015,546014813ad33bf4a9d70692,2014-11-09T00:00:00Z,Winnipeg@Lethbridge,Lethbridge Pronghorns,Winnipeg Wesmen
2014-2015,546094cf3ad33bf4a9d7070d,2014-11-09T00:00:00Z,Manitoba@Regina(Canada),Regina (Canada) Cougars,Manitoba Bisons
2014-2015,5461f6073ad33bf4a9d70bb6,2014-11-08T23:00:00Z,BrandonUniversity@Calgary,Calgary Dinos,Brandon University Bobcats
2014-2015,545f7a6c3ad33bf4a9d7061c,2014-11-08T22:00:00Z,UNBC@ThompsonRivers,Thompson Rivers University Wolfpack,Northern British Columbia Timberwolves
2014-2015,5462c6e83ad33bf4a9d70e09,2014-11-08T19:00:00Z,MountRoyal@MacEwan,MacEwan University Griffins,Mount Royal Cougars 
2014-2015,545e5fc43ad33bf4a9d7050c,2014-11-08T02:00:00Z,Alberta@TrinityWestern,Trinity Western Spartans,Alberta Pandas
2014-2015,545eafba3ad33bf4a9d7058b,2014-11-08T02:00:00Z,Victoria@UBC,British Columbia Thunderbirds,Victoria Vikes
2014-2015,5460918d3ad33bf4a9d7070c,2014-11-08T02:00:00Z,FraserValley@UBCOkaganan,British Columbia - Okanagan ,Fraser Valley Cascades
2014-2015,545e190c3ad33bf4a9d704ca,2014-11-08T01:00:00Z,Winnipeg@Lethbridge,Lethbridge Pronghorns,Winnipeg Wesmen
2014-2015,5462182d3ad33bf4a9d70bc0,2014-11-08T01:00:00Z,MountRoyal@MacEwan,MacEwan University Griffins,Mount Royal Cougars 
2014-2015,545fabe73ad33bf4a9d70641,2014-11-08T00:00:00Z,Manitoba@Regina(Canada),Regina (Canada) Cougars,Manitoba Bisons
2014-2015,54621ac43ad33bf4a9d70bc3,2014-11-08T00:00:00Z,BrandonUniversity@Calgary,Calgary Dinos,Brandon University Bobcats
